platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules,display_name,suite,workload_type,partition,resource_profile,resource_profile_index,resource_profile_label,plot_workload_name,omp_threads,benchmark_name,input_profile,package_name,build_config,target_seconds,target_iterations,work_mode,elapsed_seconds,iterations_completed,command_runs,cpu_limit,idle_gap_ms,run_index,launch_overhead_ms,cpu_user_time_ms,cpu_system_time_ms,cpu_util_pct,cpu_nr_periods,cpu_nr_throttled,cpu_throttled_ms,cpu_throttled_pct,memory_current_mb,memory_peak_mb,memory_avg_mb,memory_util_pct,memory_peak_util_pct,memory_avg_util_pct,memory_max_events,memory_high_events,memory_oom_events,memory_oom_kill_events,cpu_pressure_some_avg10,cpu_pressure_full_avg10,memory_pressure_some_avg10,memory_pressure_full_avg10,queue_length,queue_signal_available,monitor_sample_count,instrumentation_mode,rapl_wrapped,window_index,window_start_ms,window_end_ms,sample_kind,service_time_ms,throughput_ops_per_s
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.43385196477175,251.646,328.9609375,355.4140625,0,268443648,9.917257292492243,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,190.0,100.48401924329254,2,0,0.0,0.0,328.9609375,355.4140625,296.21484375,32.125091552734375,34.708404541015625,28.927230834960938,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,11,2432.5909251347184,2683.02477709949,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.41854288429022,251.787,271.98046875,355.4140625,0,201330688,11.421927122264684,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,70.0,190.0,100.54646796517066,3,0,0.0,0.0,271.98046875,355.4140625,300.470703125,26.560592651367188,34.708404541015625,29.34284210205078,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,12,2683.02477709949,2933.4433199837804,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.4760781303048,247.643,223.9921875,355.6015625,0,268443648,14.113889530998414,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,40.0,200.0,98.86892267259512,2,1,0.061,0.024353623090611492,223.9921875,355.6015625,247.986328125,21.874237060546875,34.726715087890625,24.21741485595703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,13,2933.4433199837804,3183.919398114085,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.47360267490149,251.455,259.1640625,355.6015625,0,201334784,11.137926577349088,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,200.0,100.3918166683506,3,3,0.195,0.07785251536190717,259.1640625,355.6015625,241.578125,25.308990478515625,34.726715087890625,23.59161376953125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,14,3183.919398114085,3434.3930007889867,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.52165798842907,251.567,289.16015625,355.6015625,0,201330688,12.05606644065581,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,80.0,160.0,100.41726612380124,2,2,0.122,0.04869838439502698,289.16015625,355.6015625,274.162109375,28.238296508789062,34.726715087890625,26.773643493652344,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,15,3434.3930007889867,3684.9146587774158,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.4882337525487,247.627,242.94921875,355.6015625,0,268443648,10.687722019073808,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,40.0,210.0,98.85773726386876,3,1,0.057,0.02275555987045241,242.94921875,355.6015625,266.0546875,23.725509643554688,34.726715087890625,25.981903076171875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,16,3684.9146587774158,3935.4028925299644,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.45581720769405,251.782,253.3828125,355.6015625,0,201334784,10.35574321333437,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,50.0,200.0,100.52950768207,2,1,0.074,0.029546129463079888,253.3828125,355.6015625,248.166015625,24.744415283203125,34.726715087890625,24.234962463378906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,17,3935.4028925299644,4185.8587097376585,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.61938539147377,247.465,291.859375,355.6015625,0,268443648,11.622058691864181,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,80.0,170.0,98.74136416600554,3,2,0.132,0.052669509101944643,291.859375,355.6015625,272.62109375,28.50189208984375,34.726715087890625,26.623153686523438,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,18,4185.8587097376585,4436.478095129132,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.5696965381503,251.648,252.11328125,355.6015625,0,201330688,8.015209251418655,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,40.0,220.0,100.4303407302429,2,2,0.13,0.05188177253517444,252.11328125,355.6015625,271.986328125,24.620437622070312,34.726715087890625,26.56116485595703,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,19,4436.478095129132,4687.047791667283,telemetry_window,151.77116972027403,6.588866659215166
docker_ubuntu22_on_ubuntu20,functionbench_download_upload_unseen,a23991b7-c9ee-4006-a617-0deadf2e2943,9b715d30-1abe-4a6c-a18f-7db8e3e52807,1024,False,1,0.0,250.47463737428188,251.605,267.60546875,355.6015625,0,201334784,10.28101654437052,FunctionBench (download-upload),FunctionBench,web,unseen,mixed,7,mix7,download-upload_mix7,1,download-upload,large,,,30.0,,fixed_duration,30.050691604614258,198,198,1.0,0.0,1,,60.0,190.0,100.4512882571935,3,2,0.132,0.05269994654299216,267.60546875,355.6015625,259.859375,26.133346557617188,34.726715087890625,25.37689208984375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,20,4687.047791667283,4937.5224290415645,telemetry_window,151.77116972027403,6.588866659215166
