platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules,display_name,suite,workload_type,partition,resource_profile,resource_profile_index,resource_profile_label,plot_workload_name,omp_threads,benchmark_name,input_profile,package_name,build_config,target_seconds,target_iterations,work_mode,elapsed_seconds,iterations_completed,command_runs,cpu_limit,idle_gap_ms,run_index,launch_overhead_ms,cpu_user_time_ms,cpu_system_time_ms,cpu_util_pct,cpu_nr_periods,cpu_nr_throttled,cpu_throttled_ms,cpu_throttled_pct,memory_current_mb,memory_peak_mb,memory_avg_mb,memory_util_pct,memory_peak_util_pct,memory_avg_util_pct,memory_max_events,memory_high_events,memory_oom_events,memory_oom_kill_events,cpu_pressure_some_avg10,cpu_pressure_full_avg10,memory_pressure_some_avg10,memory_pressure_full_avg10,queue_length,queue_signal_available,monitor_sample_count,instrumentation_mode,rapl_wrapped,window_index,window_start_ms,window_end_ms,sample_kind,service_time_ms,throughput_ops_per_s
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.3380479067564,230.129,84.25390625,92.06640625,0,155648,3.7223051096211357,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,120.0,70.0,91.5615450651448,3,3,348.284,138.57193644203423,84.25390625,92.06640625,87.861328125,8.227920532226562,8.990859985351562,8.580207824707031,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,21,4957.139196805656,5208.477244712412,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.6330871731043,279.127,90.28515625,92.06640625,0,155648,3.1012219955326206,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,190.0,70.0,110.92619143840254,2,2,121.93,48.455471961094496,90.28515625,92.06640625,87.26953125,8.816909790039062,8.990859985351562,8.522415161132812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,22,5208.477244712412,5460.110331885517,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.93940645456314,246.954,79.58984375,92.15625,0,155648,3.151424499900977,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,80.0,98.41180525973517,3,3,577.996,230.3328951663301,79.58984375,92.15625,84.9375,7.7724456787109375,8.9996337890625,8.294677734375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,23,5460.110331885517,5711.04973834008,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.27960741519928,244.219,9.515625,92.15625,0,155648,2.83532506498752,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,200.0,30.0,97.19013910924623,2,2,501.471,199.5669307025777,9.515625,92.15625,44.552734375,0.92926025390625,8.9996337890625,4.350852966308594,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,24,5711.04973834008,5962.329345755279,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.23278889805079,229.624,51.36328125,92.15625,0,28672,5.878316566547324,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,50.0,91.39889781392367,3,3,248.88,99.06350245588145,51.36328125,92.15625,30.439453125,5.0159454345703125,8.9996337890625,2.9726028442382812,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,25,5962.329345755279,6213.56213465333,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.12562999129295,270.896,90.96875,92.15625,0,126976,6.05047672773605,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,230.0,40.0,107.87270101000546,2,2,192.157,76.51827493938492,90.96875,92.15625,71.166015625,8.8836669921875,8.9996337890625,6.949806213378906,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,26,6213.56213465333,6464.687764644623,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.41582062840462,259.602,84.08203125,92.15625,0,155648,4.694501226894205,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,170.0,60.0,103.66837021261004,3,3,296.269,118.31081568909241,84.08203125,92.15625,87.525390625,8.211135864257812,8.9996337890625,8.547401428222656,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,27,6464.687764644623,6715.103585273027,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.37806590646505,238.143,10.859375,92.15625,0,311296,7.533965233970173,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,190.0,80.0,94.7349957289473,2,2,302.425,120.30683699847104,10.859375,92.15625,47.470703125,1.06048583984375,8.9996337890625,4.635810852050781,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,28,6715.103585273027,6966.4816511794925,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,251.21206603944302,278.304,88.40234375,92.15625,0,0,3.1044321796554875,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,260.0,30.0,110.7844875398235,3,3,491.034,195.46592953974684,88.40234375,92.15625,49.630859375,8.633041381835938,8.9996337890625,4.846763610839844,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,29,6966.4816511794925,7217.6937172189355,telemetry_window,312.08122145269334,3.2042940467393177
docker_ubuntu22_on_ubuntu20,sebs_video_processing_unseen,8b7a6244-b874-4e07-af33-882e0f8e3e5a,52f82f1e-0224-42da-a2f9-15d8a1a92d14,1024,False,1,0.0,250.4033586010337,215.329,65.32421875,92.15625,0,155648,2.1959632252299714,Multimedia (video-processing),SeBS,multimedia,unseen,cpu,2,cpu2,video-processing_cpu2,1,video-processing,large,,,30.0,,fixed_duration,30.271878480911255,97,97,1.0,0.0,1,,160.0,60.0,85.99285616734979,2,2,212.739,84.95852499285199,65.32421875,92.15625,76.86328125,6.3793182373046875,8.9996337890625,7.5061798095703125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,,docker_cgroup_sampling_windows,,30,7217.6937172189355,7468.097075819969,telemetry_window,312.08122145269334,3.2042940467393177
